id,ts,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
18615040,2025-11-10 01:48:36.583+02,"",Aplicom A11 001,0499,E198DBE2771E,-84,0201061bff9904050530ffffffff03d0fe88fff47636681c1ae198dbe2771e,60.493168,22.288015,0101000020E6100000E8C1DD59BB49364084B70721203F4E40,6.64,976,-376,-12,2.545,4,104,7194,-2.9331123653393067,33.162617038087454,8.46932279077896
18615041,2025-11-10 01:48:39.006+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-81,0201061bff9904050511ffffffff02acfd10fffc7e96551ce4e78e9c0b06e0,60.493167,22.288015,0101000020E6100000E8C1DD59BB493640B43BA418203F4E40,6.485,684,-752,-4,2.612,4,85,7396,-37.81580309333054,12.208759069018521,-0.17288968402283444
18615043,2025-11-10 01:48:42.722+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff9904050512ffffffff029cfd1000007e96551ce6e78e9c0b06e0,60.493166,22.288017,0101000020E610000029B16B7BBB493640E4BF4010203F4E40,6.49,668,-752,0,2.612,4,85,7398,-31.987525605936774,0.8458427574008169,10.263360333349965
18615045,2025-11-10 01:48:47+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-83,0201061bff9904050512ffffffff02acfd10fffc7e96551ce7e78e9c0b06e0,60.493166,22.288017,0101000020E610000029B16B7BBB493640E4BF4010203F4E40,6.49,684,-752,-4,2.612,4,85,7399,-37.81580309333054,12.208759069018521,-0.17288968402283444
18615046,2025-11-10 01:48:48.858+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff990405050cffffffff02a4fd10fffc7e96551ce8e78e9c0b06e0,60.493166,22.288018,0101000020E6100000CAA8328CBB493640E4BF4010203F4E40,6.46,676,-752,-4,2.612,4,85,7400,-36.88432423998801,6.272139687636974,5.108104300671812
18615047,2025-11-10 01:48:50.705+02,"",Aplicom A11 001,0499,E198DBE2771E,-83,0201061bff9904050533ffffffff0404feb8ffcc76366d1c20e198dbe2771e,60.493165,22.288018,0101000020E6100000CAA8328CBB4936401344DD07203F4E40,6.655,1028,-328,-52,2.545,4,109,7200,-23.54354444262806,106.10538170580674,-20.900103015953846
18615050,2025-11-10 01:48:56.855+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-83,0201061bff9904050511ffffffff02a4fd1400007e96551cebe78e9c0b06e0,60.493165,22.288021,0101000020E6100000AC8F87BEBB4936401344DD07203F4E40,6.485,676,-748,0,2.612,4,85,7403,-33.16257338825891,9.414706157867272,7.984359953050102
18615051,2025-11-10 01:48:59.182+02,"",Aplicom A11 001,0499,E198DBE2771E,-84,0201061bff9904050530ffffffff03b8fe84002076366e1c23e198dbe2771e,60.493165,22.288022,0101000020E61000004D874ECFBB4936401344DD07203F4E40,6.64,952,-380,32,2.545,4,110,7203,35.753963867581916,8.510689227975707,29.050687852241253
18615052,2025-11-10 01:49:01.042+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff990405050fffffffff02a8fd18fff88376551cede78e9c0b06e0,60.493166,22.288024,0101000020E61000008E76DCF0BB493640E4BF4010203F4E40,6.475,680,-744,-8,2.651,4,85,7405,-41.80252130532716,13.994614965352174,8.59733246913072
18615053,2025-11-10 01:49:02.898+02,"",Aplicom A11 001,0499,E198DBE2771E,-84,0201061bff9904050532ffffffff03d0febc001c76366f1c25e198dbe2771e,60.493166,22.288023,0101000020E6100000ED7E15E0BB493640E4BF4010203F4E40,6.65,976,-324,28,2.545,4,111,7205,48.778144285688555,68.16103197619648,28.595347917253093
18615054,2025-11-10 01:49:06.611+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff9904050511ffffffff02a4fd14fffc8376551cefe78e9c0b06e0,60.493167,22.288021,0101000020E6100000AC8F87BEBB493640B43BA418203F4E40,6.485,676,-748,-4,2.651,4,85,7407,-37.12789316896761,8.904383706721882,8.110097905066596
18615055,2025-11-10 01:49:06.612+02,"",Aplicom A11 001,0499,E198DBE2771E,-90,0201061bff9904050530ffffffff03c8fe74000876366f1c26e198dbe2771e,60.493167,22.288021,0101000020E6100000AC8F87BEBB493640B43BA418203F4E40,6.64,968,-396,8,2.545,4,111,7206,10.322080548155071,6.929676547666671,8.105050842788387
18615056,2025-11-10 01:49:08.478+02,"",Aplicom A11 001,0499,E198DBE2771E,-83,0201061bff9904050530ffffffff03dcfe84ffe47636701c27e198dbe2771e,60.493169,22.288019,0101000020E61000006AA0F99CBB49364055336B29203F4E40,6.64,988,-380,-28,2.545,4,112,7207,-18.04291513661084,38.51128090544508,-4.143593408391553
18615057,2025-11-10 01:49:11.007+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff990405050effffffff02a4fd1000008376551cf0e78e9c0b06e0,60.49317,22.288016,0101000020E610000088B9A46ABB49364025AFCE31203F4E40,6.47,676,-752,0,2.651,4,85,7408,-32.919004459279314,6.782462138782364,4.982366348655319
18615058,2025-11-10 01:49:11.008+02,"",Aplicom A11 001,0499,E198DBE2771E,-87,0201061bff990405052fffffffff03d8fe9400207636711c28e198dbe2771e,60.49317,22.288016,0101000020E610000088B9A46ABB49364025AFCE31203F4E40,6.635,984,-364,32,2.545,4,113,7208,43.26758018130242,34.58808811126464,5.737283180850227
18615059,2025-11-10 01:49:12.884+02,"",Aplicom A11 001,0499,E198DBE2771E,-84,0201061bff990405052fffffffff03d8fe9400207636711c28e198dbe2771e,60.493172,22.28801,0101000020E6100000C4EBFA05BB493640C6A69542203F4E40,6.635,984,-364,32,2.545,4,113,7208,43.26758018130242,34.58808811126464,5.737283180850227
18615060,2025-11-10 01:49:14.736+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff990405050effffffff02a8fd10fff48376551cf2e78e9c0b06e0,60.493173,22.288009,0101000020E610000023F433F5BA4936409622F94A203F4E40,6.47,680,-752,-12,2.651,4,85,7410,-45.28070322807666,8.21980447603697,2.7190832123576456
18615185,2025-11-10 01:50:42.121+02,"",Aplicom A11 001,0499,E198DBE2771E,-86,0201061bff9904050532ffffffff03e0fe80ffec76b67f1c4ce198dbe2771e,60.493151,22.288017,0101000020E610000029B16B7BBB493640AE7E6C921F3F4E40,6.65,992,-384,-20,2.549,4,127,7244,-10.948159716496544,34.23992706028968,-9.380002660754826
18615188,2025-11-10 01:50:44.101+02,"",Aplicom A11 001,0499,E198DBE2771E,-88,0201061bff9904050532ffffffff03e0fe80ffec76b67f1c4ce198dbe2771e,60.49315,22.288017,0101000020E610000029B16B7BBB493640DE02098A1F3F4E40,6.65,992,-384,-20,2.549,4,127,7244,-10.948159716496544,34.23992706028968,-9.380002660754826
18615190,2025-11-10 01:50:45.964+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-81,0201061bff9904050511ffffffff02a8fd14fffc81b6551d15e78e9c0b06e0,60.493148,22.288014,0101000020E610000047CA1649BB4936403D0B42791F3F4E40,6.485,680,-748,-4,2.637,4,85,7445,-37.59363259563887,11.872693397412656,5.469600912719329
18615191,2025-11-10 01:50:45.964+02,"",Aplicom A11 001,0499,E198DBE2771E,-86,0201061bff9904050533ffffffff03e0fe88000476b67f1c4de198dbe2771e,60.493148,22.288014,0101000020E610000047CA1649BB4936403D0B42791F3F4E40,6.655,992,-376,4,2.549,4,127,7245,14.155948394613624,34.68333509132772,-6.283691102835746
18615193,2025-11-10 01:50:48.723+02,"",Aplicom A11 001,0499,E198DBE2771E,-86,0201061bff9904050532ffffffff03c4fe90000876b67f1c4ee198dbe2771e,60.493146,22.288012,0101000020E610000005DB8827BB4936409D137B681F3F4E40,6.65,964,-368,8,2.549,4,127,7246,17.04147231864674,30.250571857722004,22.6303947689089
18615195,2025-11-10 01:50:50.591+02,"",Aplicom A11 001,0499,E198DBE2771E,-88,0201061bff9904050532ffffffff03c4fe90000876b67f1c4ee198dbe2771e,60.493145,22.288011,0101000020E610000065E3C116BB493640CC9717601F3F4E40,6.65,964,-368,8,2.549,4,127,7246,17.04147231864674,30.250571857722004,22.6303947689089
18615196,2025-11-10 01:50:50.591+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-82,0201061bff9904050512ffffffff02acfd0c000081b6551d17e78e9c0b06e0,60.493145,22.288011,0101000020E610000065E3C116BB493640CC9717601F3F4E40,6.49,684,-756,0,2.637,4,85,7447,-33.606914383642234,10.08683750107906,-3.300621240434225
18615197,2025-11-10 01:50:52.46+02,"",Aplicom A11 001,0499,E198DBE2771E,-89,0201061bff9904050532ffffffff03d8fe84fff476b67f1c50e198dbe2771e,60.493144,22.288011,0101000020E610000065E3C116BB493640FC1BB4571F3F4E40,6.65,984,-380,-12,2.549,4,127,7248,-3.09699996949764,32.593814713451955,-0.4553399349879328
18615199,2025-11-10 01:50:54.336+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-81,0201061bff9904050511ffffffff02a8fd0c000081b6551d19e78e9c0b06e0,60.493144,22.288011,0101000020E610000065E3C116BB493640FC1BB4571F3F4E40,6.485,680,-756,0,2.637,4,85,7449,-33.14117495697097,7.1185278103882865,-0.6601242480869587
18615202,2025-11-10 01:50:57.14+02,"",Aplicom A11 001,0499,E198DBE2771E,-84,0201061bff9904050530ffffffff03e4fe7cffe076b67f1c51e198dbe2771e,60.493143,22.288011,0101000020E610000065E3C116BB4936402CA0504F1F3F4E40,6.64,996,-388,-32,2.549,4,127,7249,-23.071584653483686,35.505859893817345,-14.6164119131181
18615204,2025-11-10 01:50:58.984+02,"",Aplicom A11 001,0499,E198DBE2771E,-89,0201061bff9904050530ffffffff03c8fe88000876b67f1c52e198dbe2771e,60.493141,22.288015,0101000020E6100000E8C1DD59BB4936408BA8893E1F3F4E40,6.64,968,-376,8,2.549,4,127,7250,15.427809754626225,24.650056661310966,15.8458297375862
18615205,2025-11-10 01:50:58.985+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-83,0201061bff9904050511ffffffff02a0fd10fffc81b6551d1be78e9c0b06e0,60.493141,22.288015,0101000020E6100000E8C1DD59BB4936408BA8893E1F3F4E40,6.485,672,-752,-4,2.637,4,85,7451,-36.418584813316734,3.303829996946201,7.748601293019078
18615207,2025-11-10 01:51:02.688+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-85,0201061bff990405050fffffffff02a8fd1000007d56551d1ce78e9c0b06e0,60.493117,22.288077,0101000020E6100000D4BA0D6ABF493640020D36751E3F4E40,6.475,680,-752,0,2.602,4,85,7452,-33.38474388595058,9.750771829473138,2.3418693563080524
18615208,2025-11-10 01:51:02.689+02,"",Aplicom A11 001,0499,E198DBE2771E,-91,0201061bff9904050530ffffffff03acfe58000076b67f1c53e198dbe2771e,60.493117,22.288077,0101000020E6100000D4BA0D6ABF493640020D36751E3F4E40,6.64,940,-424,0,2.549,4,127,7251,-7.513616313720746,-26.07739888328888,23.08573470389706
18615209,2025-11-10 01:51:06.017+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-92,0201061bff9904050511ffffffff02acfd1000007d56551d1de78e9c0b06e0,60.493074,22.288132,0101000020E61000005BEECC04C34936400341800C1D3F4E40,6.485,684,-752,0,2.602,4,85,7453,-33.85048331262184,12.719081520163911,-0.2986276360393276
18615210,2025-11-10 01:51:07.912+02,"",Aplicom A11 001,0499,C3999872944C,-89,0201061bff9904050512fffffffffeacfc08ffd06fb6f21c56c3999872944c,60.493032,22.288138,0101000020E61000001FBC7669C3493640D4F02DAC1B3F4E40,6.49,-340,-1016,-48,2.493,4,242,7254,-16.091492887864725,11.364706359073564,3.1086015461637544
18615211,2025-11-10 01:51:09.775+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-84,0201061bff9904050511ffffffff02a8fd14fff87d56551d1fe78e9c0b06e0,60.492986,22.288148,0101000020E610000066683C11C449364064B14D2A1A3F4E40,6.485,680,-748,-8,2.602,4,85,7455,-41.55895237634756,11.362370946267266,5.595338864735936
18615212,2025-11-10 01:51:09.776+02,"",Aplicom A11 001,0499,C3999872944C,-84,0201061bff9904050516fffffffffea4fc00ffd06fb6f21c57c3999872944c,60.492986,22.288148,0101000020E610000066683C11C449364064B14D2A1A3F4E40,6.51,-348,-1024,-48,2.493,4,242,7255,-15.796679054209967,6.423973125723689,-7.065003514008367
18615213,2025-11-10 01:51:11.675+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-73,0201061bff9904050511ffffffff02a0fd10fff87d56551d20e78e9c0b06e0,60.492965,22.288171,0101000020E6100000D6A71C93C54936404C89247A193F4E40,6.485,672,-752,-8,2.602,4,85,7456,-40.383904594025424,2.7935075458008116,7.874339245035685
18615214,2025-11-10 01:51:15.393+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-93,0201061bff9904050511ffffffff02a8fd14fffc7d56551d21e78e9c0b06e0,60.492923,22.288313,0101000020E6100000FB027AE1CE4936401D39D219183F4E40,6.485,680,-748,-4,2.602,4,85,7457,-37.59363259563887,11.872693397412656,5.469600912719329
18615215,2025-11-10 01:52:11.426+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff9904050512ffffffff02acfd04000083d6561d37e78e9c0b06e0,60.492989,22.288112,0101000020E6100000CD9541B5C1493640D52478431A3F4E40,6.49,684,-764,0,2.654,4,86,7479,-33.11977652568304,4.822349462909244,-9.304608449223906
18615216,2025-11-10 01:52:30.065+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff9904050511ffffffff02a4fd0cfffc83d6561d3ee78e9c0b06e0,60.492993,22.288121,0101000020E6100000734A404CC2493640161406651A3F4E40,6.485,676,-756,-4,2.654,4,86,7486,-36.640755311008405,3.6398956685521235,2.1061106962769145
18615217,2025-11-10 01:52:38.304+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405050fffffffff02a4fd10fff883d6571d41e78e9c0b06e0,60.492991,22.288127,0101000020E61000003718EAB0C2493640761C3F541A3F4E40,6.475,676,-752,-8,2.654,4,87,7489,-40.8496440206967,5.761817236491585,5.233842252688419
18615218,2025-11-10 01:52:42.089+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405050fffffffff029cfd18001083d6571d42e78e9c0b06e0,60.492993,22.288135,0101000020E61000003DD52137C3493640161406651A3F4E40,6.475,668,-744,16,2.654,4,87,7490,-16.61338434106119,8.15162060015219,15.764395734073332
18615219,2025-11-10 01:52:43.949+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405050fffffffff02a4fd0c000c83d6571d43e78e9c0b06e0,60.492993,22.288138,0101000020E61000001FBC7669C3493640161406651A3F4E40,6.475,676,-756,12,2.654,4,87,7491,-20.779476188173625,5.681185473133681,1.603158888210828
18615220,2025-11-10 01:52:47.758+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff9904050511ffffffff02a4fd14000083d6571d45e78e9c0b06e0,60.492995,22.288144,0101000020E6100000E38920CEC3493640B70BCD751A3F4E40,6.485,676,-748,0,2.654,4,87,7493,-33.16257338825891,9.414706157867272,7.984359953050102
18615221,2025-11-10 01:52:57.593+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405050effffffff02a8fd14000483d6571d49e78e9c0b06e0,60.492992,22.288146,0101000020E61000002579AEEFC34936404698A25C1A3F4E40,6.47,680,-748,4,2.654,4,87,7497,-29.662993034221483,12.893338299703435,5.218125008686343
18615222,2025-11-10 01:53:39.874+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-91,0201061bff990405050fffffffff02a4fd0800047e96571d59e78e9c0b06e0,60.492973,22.288125,0101000020E6100000F6285C8FC2493640CF6740BD193F4E40,6.475,676,-760,4,2.612,4,87,7513,-28.466546820611416,2.0282965517579945,-1.1473588121508556
18615343,2025-11-10 01:53:47.385+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405050effffffff02acfd1400007e96571d5ce78e9c0b06e0,60.492973,22.288124,0101000020E61000005531957EC2493640CF6740BD193F4E40,6.47,684,-748,0,2.612,4,87,7516,-34.09405224160144,15.351325539248819,2.703365968355456
18615345,2025-11-10 01:53:57.273+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff990405050fffffffff02a4fd18fffc7e96571d60e78e9c0b06e0,60.492984,22.288114,0101000020E61000000E85CFD6C1493640C3B986191A3F4E40,6.475,676,-744,-4,2.612,4,87,7520,-37.37146209794721,11.53662772580679,11.112091509461493
18615346,2025-11-10 01:54:01.548+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff990405050fffffffff02a8fd14fffc7e96571d61e78e9c0b06e0,60.492986,22.288115,0101000020E6100000AF7C96E7C149364064B14D2A1A3F4E40,6.475,680,-748,-4,2.612,4,87,7521,-37.59363259563887,11.872693397412656,5.469600912719329
18615347,2025-11-10 01:54:05.274+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff9904050511ffffffff02a4fd0c00008136571d63e78e9c0b06e0,60.492988,22.288117,0101000020E6100000F06B2409C249364004A9143B1A3F4E40,6.485,676,-756,0,2.633,4,87,7523,-32.67543553029971,4.150218119697513,1.9803727442604213
18615348,2025-11-10 01:54:10.029+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff9904050511ffffffff02a0fd1000008136571d65e78e9c0b06e0,60.492989,22.288125,0101000020E6100000F6285C8FC2493640D52478431A3F4E40,6.485,672,-752,0,2.633,4,87,7525,-32.45326503260804,3.8141524480915905,7.622863341002585
18615349,2025-11-10 01:54:23.697+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff9904050511ffffffff02c8fd0cffe88136571d6ae78e9c0b06e0,60.492965,22.288245,0101000020E61000004B3CA06CCA4936404C89247A193F4E40,6.485,712,-756,-24,2.633,4,87,7530,-60.659009054593284,27.80307062904214,-21.02967247476613
18615350,2025-11-10 01:54:33.586+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405050fffffffff0228fd6cffbc8136661d6ee78e9c0b06e0,60.4926,22.288664,0101000020E6100000558847E2E54936403B014D840D3F4E40,6.475,552,-660,-68,2.633,4,102,7534,-91.49360387104863,-33.369007503150925,158.02117119678417
18615351,2025-11-10 01:54:33.587+02,"",Aplicom A11 001,0499,C3999872944C,-91,0201061bff9904050511ffffffffff60fd24fcdc76b6101ca6c3999872944c,60.4926,22.288664,0101000020E6100000558847E2E54936403B014D840D3F4E40,6.485,-160,-732,-804,2.549,4,16,7334,-781.3673494857073,89.70713033969278,307.75155307020464
18615352,2025-11-10 01:54:39.713+02,"",Aplicom A11 001,0499,E198DBE2771E,-86,0201061bff9904050535ffffffff03ccfe60ff9872b6f21ca8e198dbe2771e,60.492496,22.289009,0101000020E6100000EA3F6B7EFC49364096B4E21B0A3F4E40,6.665,972,-416,-104,2.517,4,242,7336,-101.97682953951613,21.70573868369423,-3.3239815254130463
18615353,2025-11-10 01:54:42.237+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405050fffffffff0370fcd800348136701d71e78e9c0b06e0,60.492402,22.289115,0101000020E610000075C8CD70034A3640143E5B07073F4E40,6.475,880,-808,52,2.633,4,112,7537,-1.7125930645865282,127.94903196171362,-173.34548409879972
18615354,2025-11-10 01:54:45.97+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-85,0201061bff9904050511ffffffff0244fd1c00208136791d73e78e9c0b06e0,60.492333,22.288995,0101000020E610000020B58993FB493640ECDE8AC4043F4E40,6.485,580,-740,32,2.633,4,121,7539,9.250593239561876,-52.47765877137853,76.3543713620428
18615355,2025-11-10 01:54:51.571+02,"",Aplicom A11 001,0499,C3999872944C,-86,0201061bff9904050511fffffffffee4fbe4ff4c76b6241cadc3999872944c,60.492297,22.288925,0101000020E61000002EFF21FDF64936409F758D96033F4E40,6.485,-284,-1052,-180,2.549,4,36,7341,-147.46213352741248,76.27584996601068,-16.494923993758448
18615356,2025-11-10 01:54:53.423+02,"",Aplicom A11 001,0499,C3999872944C,-85,0201061bff9904050511fffffffffeacfc04ffd076b6261caec3999872944c,60.492297,22.288927,0101000020E610000070EEAF1EF74936409F758D96033F4E40,6.485,-340,-1020,-48,2.549,4,38,7342,-15.976950790402505,12.673987916881613,-0.6693161223797688
18615357,2025-11-10 01:54:55.692+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405050cffffffff02a0fd0c000481367d1d77e78e9c0b06e0,60.492298,22.288928,0101000020E610000010E6762FF74936406FF1F09E033F4E40,6.46,672,-756,4,2.633,4,125,7543,-28.244376322919738,1.6922308801521289,4.4951317845911944
18615358,2025-11-10 01:54:55.693+02,"",Aplicom A11 001,0499,C3999872944C,-86,0201061bff9904050511fffffffffeacfc04ffd076b6261caec3999872944c,60.492298,22.288928,0101000020E610000010E6762FF74936406FF1F09E033F4E40,6.485,-340,-1020,-48,2.549,4,38,7342,-15.976950790402505,12.673987916881613,-0.6693161223797688
18615359,2025-11-10 01:54:57.554+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff9904050511ffffffff02a0fd08000481367d1d78e78e9c0b06e0,60.492298,22.288927,0101000020E610000070EEAF1EF74936406FF1F09E033F4E40,6.485,672,-760,4,2.633,4,125,7544,-28.00080739394014,-0.940013138932779,1.4931381801964108
18615360,2025-11-10 01:54:57.555+02,"",Aplicom A11 001,0499,C3999872944C,-86,0201061bff9904050512fffffffffeb0fc00ffc876b6261cafc3999872944c,60.492298,22.288927,0101000020E610000070EEAF1EF74936406FF1F09E033F4E40,6.49,-336,-1024,-56,2.549,4,38,7343,-23.891722727190015,17.775798566984964,-3.3763279951156164
18615361,2025-11-10 01:54:59.411+02,"",Aplicom A11 001,0499,C3999872944C,-92,0201061bff990405050ffffffffffeb0fc00ffc876b6261cb0c3999872944c,60.492299,22.288925,0101000020E61000002EFF21FDF6493640406D54A7033F4E40,6.475,-336,-1024,-56,2.549,4,38,7344,-23.891722727190015,17.775798566984964,-3.3763279951156164
18615362,2025-11-10 01:55:03.68+02,"",Aplicom A11 001,0499,C3999872944C,-85,0201061bff9904050512fffffffffea4fbf8ffd076b6261cb1c3999872944c,60.492299,22.288923,0101000020E6100000ED0F94DBF6493640406D54A7033F4E40,6.49,-348,-1032,-48,2.549,4,38,7345,-15.56759485928552,9.042536241339844,-14.620838851095186
18615363,2025-11-10 01:55:05.54+02,"",Aplicom A11 001,0499,C3999872944C,-85,0201061bff9904050511fffffffffea4fbfcffcc76b6261cb3c3999872944c,60.4923,22.288922,0101000020E61000004C18CDCAF649364010E9B7AF033F4E40,6.485,-348,-1028,-52,2.549,4,38,7347,-19.68036156419003,7.739695142437926,-10.961910715419435
18615364,2025-11-10 01:55:07.968+02,"",Aplicom A11 001,0499,C3999872944C,-87,0201061bff9904050511fffffffffea4fbfcffcc76b6261cb3c3999872944c,60.4923,22.288921,0101000020E6100000AB2006BAF649364010E9B7AF033F4E40,6.485,-348,-1028,-52,2.549,4,38,7347,-19.68036156419003,7.739695142437926,-10.961910715419435
18615365,2025-11-10 01:55:13.569+02,"",Aplicom A11 001,0499,C3999872944C,-91,0201061bff9904050514fffffffffea8fbfcffcc76b6261cb5c3999872944c,60.492298,22.288923,0101000020E6100000ED0F94DBF64936406FF1F09E033F4E40,6.5,-344,-1028,-52,2.549,4,38,7349,-19.713226383555188,11.519343316920912,-9.65302585387667
18615366,2025-11-10 01:55:15.422+02,"",Aplicom A11 001,0499,C3999872944C,-85,0201061bff9904050512fffffffffea8fc04ffc876b6261cb6c3999872944c,60.492298,22.288923,0101000020E6100000ED0F94DBF64936406FF1F09E033F4E40,6.49,-344,-1020,-56,2.549,4,38,7350,-23.940535185921924,8.90722066021083,-2.216180049657396
18615367,2025-11-10 01:55:19.688+02,"",Aplicom A11 001,0499,C3999872944C,-91,0201061bff9904050511fffffffffeb0fc20ffc476b6261cb8c3999872944c,60.492298,22.288922,0101000020E61000004C18CDCAF64936406FF1F09E033F4E40,6.485,-336,-992,-60,2.549,4,38,7352,-28.806284114330083,7.307986563426363,26.728023820364115
