id,ts,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
18620845,2025-11-10 04:06:50.262+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.380519,23.103338,0101000020E61000001E6FF25B741A3740D940BAD8B4304E40,,,,,,,,,,,
18620846,2025-11-10 04:06:51.792+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.380336,23.103522,0101000020E6100000A16AF46A801A3740E8BE9CD9AE304E40,,,,,,,,,,,
18620847,2025-11-10 04:06:53.315+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.380153,23.103706,0101000020E61000002366F6798C1A3740F73C7FDAA8304E40,,,,,,,,,,,
18620848,2025-11-10 04:06:54.849+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.379969,23.103882,0101000020E6100000A0A4C002981A3740363FFED2A2304E40,,,,,,,,,,,
18620849,2025-11-10 04:06:56.913+02,"",Aplicom A11 001,"",80E4DA7EC61B,-54,"",60.37967,23.104176,0101000020E610000031074147AB1A3740DBA2CC0699304E40,,,,,,,,,,,
18620850,2025-11-10 04:06:58.436+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.37955,23.104292,0101000020E6100000043C69E1B21A374031992A1895304E40,,,,,,,,,,,
18620851,2025-11-10 04:06:59.974+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.379312,23.104521,0101000020E6100000C6BE64E3C11A37407C7DAD4B8D304E40,,,,,,,,,,,
18620852,2025-11-10 04:07:01.5+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.379137,23.104697,0101000020E610000044FD2E6CCD1A37400EDAAB8F87304E40,,,,,,,,,,,
18620853,2025-11-10 04:07:04.729+02,"",Aplicom A11 001,"",80E4DA7EC61B,-52,"",60.378961,23.104875,0101000020E6100000022B8716D91A3740CFBA46CB81304E40,,,,,,,,,,,
18620855,2025-11-10 04:07:06.282+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.378616,23.105226,0101000020E61000005BB05417F01A374005DF347D76304E40,,,,,,,,,,,
18620856,2025-11-10 04:07:07.806+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.37845,23.105425,0101000020E6100000492EFF21FD1A3740EA95B20C71304E40,,,,,,,,,,,
18620857,2025-11-10 04:07:09.333+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.378291,23.105637,0101000020E6100000603FC4060B1B374081AFE8D66B304E40,,,,,,,,,,,
18620858,2025-11-10 04:07:10.884+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.378096,23.105955,0101000020E610000002D9EBDD1F1B3740CC5F217365304E40,,,,,,,,,,,
18620859,2025-11-10 04:07:12.84+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,020106,60.377956,23.106209,0101000020E6100000768A5583301B3740DAA9B9DC60304E40,,,,,,,,,,,
18620860,2025-11-10 04:07:14.373+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.377825,23.10648,0101000020E610000097ADF545421B37403C4ED1915C304E40,,,,,,,,,,,
18620862,2025-11-10 04:07:17.423+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.377585,23.107054,0101000020E6100000EFE714E4671B3740E73A8DB454304E40,,,,,,,,,,,
18621223,2025-11-10 04:07:20.848+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.377314,23.107742,0101000020E6100000D767CEFA941B374056293DD34B304E40,,,,,,,,,,,
18621224,2025-11-10 04:07:22.379+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.377197,23.108035,0101000020E6100000C8D2872EA81B37401D93C5FD47304E40,,,,,,,,,,,
18621225,2025-11-10 04:07:24.308+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.37712,23.10823,0101000020E6100000327216F6B41B37407155D97745304E40,,,,,,,,,,,
18621226,2025-11-10 04:07:25.838+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.376927,23.108718,0101000020E61000008D7C5EF1D41B37405DFDD8243F304E40,,,,,,,,,,,
18621227,2025-11-10 04:07:27.687+02,"",Aplicom A11 001,"",80E4DA7EC61B,-79,"",60.37685,23.108913,0101000020E6100000F81BEDB8E11B3740B1BFEC9E3C304E40,,,,,,,,,,,
18621228,2025-11-10 04:07:29.208+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.376657,23.109399,0101000020E61000001137A792011C37409D67EC4B36304E40,,,,,,,,,,,
18621229,2025-11-10 04:07:30.724+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.376544,23.109678,0101000020E610000037177FDB131C3740A5C0029832304E40,,,,,,,,,,,
18621231,2025-11-10 04:07:32.271+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.376432,23.10994,0101000020E6100000B2852007251C37407D957CEC2E304E40,,,,,,,,,,,
18621232,2025-11-10 04:07:33.798+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.376323,23.110199,0101000020E61000004A0D6D00361C3740C6DD205A2B304E40,,,,,,,,,,,
18621258,2025-11-10 04:28:52.086+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.204471,23.113718,0101000020E61000006EF7729F1C1D37407EFD101B2C1A4E40,,,,,,,,,,,
18621259,2025-11-10 04:28:53.614+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.204427,23.113763,0101000020E6100000AE7E6C921F1D3740AFB5F7A92A1A4E40,,,,,,,,,,,
18621260,2025-11-10 04:28:55.797+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.204379,23.113781,0101000020E6100000FBE769C0201D37409E7E5017291A4E40,,,,,,,,,,,
18621261,2025-11-10 04:28:58.068+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.204316,23.113758,0101000020E61000008BA8893E1F1D37405706D506271A4E40,,,,,,,,,,,
18621262,2025-11-10 04:28:59.592+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.204264,23.113628,0101000020E6100000EEE87FB9161D374005E09F52251A4E40,,,,,,,,,,,
18621265,2025-11-10 04:29:02.379+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.204252,23.113458,0101000020E610000036785F950B1D37404012F6ED241A4E40,,,,,,,,,,,
18621267,2025-11-10 04:29:04.807+02,"",Aplicom A11 001,"",80E4DA7EC61B,-54,"",60.20424,23.113297,0101000020E610000023BC3D08011D37407C444C89241A4E40,,,,,,,,,,,
18621269,2025-11-10 04:29:06.342+02,"",Aplicom A11 001,"",80E4DA7EC61B,-73,"",60.204233,23.113203,0101000020E610000020CF2EDFFA1C3740CAE1934E241A4E40,,,,,,,,,,,
18621270,2025-11-10 04:29:07.88+02,"",Aplicom A11 001,"",80E4DA7EC61B,-77,"",60.204222,23.113088,0101000020E6100000EF91CD55F31C3740D68F4DF2231A4E40,,,,,,,,,,,
18621272,2025-11-10 04:29:09.412+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.20422,23.113039,0101000020E61000002C2CB81FF01C3740359886E1231A4E40,,,,,,,,,,,
18621274,2025-11-10 04:29:10.943+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.204217,23.112965,0101000020E6100000B7973446EB1C3740C4245CC8231A4E40,,,,,,,,,,,
18621275,2025-11-10 04:29:12.99+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.204215,23.11294,0101000020E61000000569C6A2E91C3740232D95B7231A4E40,,,,,,,,,,,
18621278,2025-11-10 04:29:14.516+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.204217,23.112942,0101000020E6100000475854C4E91C3740C4245CC8231A4E40,,,,,,,,,,,
18621280,2025-11-10 04:29:16.038+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.204217,23.112944,0101000020E61000008847E2E5E91C3740C4245CC8231A4E40,,,,,,,,,,,
18621281,2025-11-10 04:29:17.569+02,"",Aplicom A11 001,"",80E4DA7EC61B,-56,020106,60.204217,23.112953,0101000020E61000002FFCE07CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621283,2025-11-10 04:29:19.953+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.204217,23.112954,0101000020E6100000CFF3A78DEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621285,2025-11-10 04:29:21.48+02,"",Aplicom A11 001,"",80E4DA7EC61B,-51,"",60.204217,23.112953,0101000020E61000002FFCE07CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621287,2025-11-10 04:29:23.011+02,"",Aplicom A11 001,"",80E4DA7EC61B,-78,"",60.204217,23.112952,0101000020E61000008E041A6CEA1C3740C4245CC8231A4E40,,,,,,,,,,,
18621289,2025-11-10 04:29:24.538+02,"",Aplicom A11 001,"",80E4DA7EC61B,-53,"",60.204216,23.11295,0101000020E61000004D158C4AEA1C3740F4A8F8BF231A4E40,,,,,,,,,,,
18621291,2025-11-10 04:29:26.074+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.204215,23.112949,0101000020E6100000AC1DC539EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621293,2025-11-10 04:29:27.827+02,"",Aplicom A11 001,"",80E4DA7EC61B,-74,"",60.204215,23.112949,0101000020E6100000AC1DC539EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621296,2025-11-10 04:29:29.362+02,"",Aplicom A11 001,"",80E4DA7EC61B,-52,"",60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621297,2025-11-10 04:29:30.898+02,"",Aplicom A11 001,"",80E4DA7EC61B,-52,"",60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621299,2025-11-10 04:29:32.44+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621301,2025-11-10 04:29:33.961+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,020106,60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621302,2025-11-10 04:29:35.712+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.204215,23.112948,0101000020E61000000B26FE28EA1C3740232D95B7231A4E40,,,,,,,,,,,
18621304,2025-11-10 04:29:38.631+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621307,2025-11-10 04:29:40.882+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621308,2025-11-10 04:29:42.41+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621309,2025-11-10 04:29:43.945+02,"",Aplicom A11 001,"",80E4DA7EC61B,-85,"",60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621310,2025-11-10 04:29:45.463+02,"",Aplicom A11 001,"",80E4DA7EC61B,-56,"",60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621312,2025-11-10 04:29:47+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.204213,23.112948,0101000020E61000000B26FE28EA1C37408335CEA6231A4E40,,,,,,,,,,,
18621314,2025-11-10 04:29:48.531+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.204214,23.112948,0101000020E61000000B26FE28EA1C374053B131AF231A4E40,,,,,,,,,,,
18621316,2025-11-10 04:29:50.072+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621318,2025-11-10 04:29:51.718+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.204214,23.112949,0101000020E6100000AC1DC539EA1C374053B131AF231A4E40,,,,,,,,,,,
18621319,2025-11-10 04:29:53.244+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.204214,23.11295,0101000020E61000004D158C4AEA1C374053B131AF231A4E40,,,,,,,,,,,
18621320,2025-11-10 04:29:54.781+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.204214,23.11295,0101000020E61000004D158C4AEA1C374053B131AF231A4E40,,,,,,,,,,,
18623386,2025-11-10 05:40:50.774+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",60.009589,23.543561,0101000020E61000008D614ED0268B37405FB35C363A014E40,,,,,,,,,,,
18623387,2025-11-10 05:40:52.302+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.009633,23.543589,0101000020E6100000217711A6288B37402FFB75A73B014E40,,,,,,,,,,,
18623388,2025-11-10 05:40:53.822+02,"",Aplicom A11 001,"",80E4DA7EC61B,-56,"",60.009674,23.543614,0101000020E6100000D3A57F492A8B37408DCF64FF3C014E40,,,,,,,,,,,
18623389,2025-11-10 05:40:55.342+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.009727,23.543649,0101000020E6100000CB80B3942C8B3740B071FDBB3E014E40,,,,,,,,,,,
18623390,2025-11-10 05:40:57.698+02,"",Aplicom A11 001,"",80E4DA7EC61B,-65,"",60.009755,23.543668,0101000020E6100000B9E177D32D8B37407AFCDEA63F014E40,,,,,,,,,,,
18623391,2025-11-10 05:40:59.216+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.009821,23.543739,0101000020E61000004B8FA67A328B374032E884D041014E40,,,,,,,,,,,
18623392,2025-11-10 05:41:00.74+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.009859,23.543798,0101000020E610000055A18158368B37401F49490F43014E40,,,,,,,,,,,
18623393,2025-11-10 05:41:03.112+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.009915,23.543941,0101000020E61000001BF4A5B73F8B3740B35E0CE544014E40,,,,,,,,,,,
18623394,2025-11-10 05:41:04.63+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.009939,23.544047,0101000020E6100000A67C08AA468B37403CFA5FAE45014E40,,,,,,,,,,,
18623395,2025-11-10 05:41:06.721+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.009969,23.544209,0101000020E61000005930F147518B3740A67C08AA46014E40,,,,,,,,,,,
18623396,2025-11-10 05:41:08.245+02,"",Aplicom A11 001,"",80E4DA7EC61B,-58,"",60.009981,23.544376,0101000020E610000030BABC395C8B37406B4AB20E47014E40,,,,,,,,,,,
18623397,2025-11-10 05:41:09.779+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.009971,23.544461,0101000020E61000008CF2CCCB618B37404774CFBA46014E40,,,,,,,,,,,
18623398,2025-11-10 05:41:11.305+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.009912,23.544581,0101000020E6100000E20511A9698B374042EBE1CB44014E40,,,,,,,,,,,
18623399,2025-11-10 05:41:13.706+02,"",Aplicom A11 001,"",80E4DA7EC61B,-56,"",60.009874,23.544613,0101000020E6100000F8F9EFC16B8B3740558A1D8D43014E40,,,,,,,,,,,
18623400,2025-11-10 05:41:15.228+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.009764,23.544696,0101000020E610000013437232718B3740CD565EF23F014E40,,,,,,,,,,,
18623401,2025-11-10 05:41:16.754+02,"",Aplicom A11 001,"",80E4DA7EC61B,-67,"",60.009697,23.544747,0101000020E61000001898158A748B374046EF54C03D014E40,,,,,,,,,,,
18623402,2025-11-10 05:41:18.277+02,"",Aplicom A11 001,"",80E4DA7EC61B,-68,"",60.009603,23.544828,0101000020E6100000F1F109D9798B3740C478CDAB3A014E40,,,,,,,,,,,
18623403,2025-11-10 05:41:19.804+02,"",Aplicom A11 001,"",80E4DA7EC61B,-75,"",60.009557,23.544867,0101000020E61000006DAB59677C8B37405439ED2939014E40,,,,,,,,,,,
18623404,2025-11-10 05:41:21.732+02,"",Aplicom A11 001,"",80E4DA7EC61B,-81,020106,60.009511,23.544909,0101000020E6100000CB4BFE277F8B3740E4F90CA837014E40,,,,,,,,,,,
18623405,2025-11-10 05:41:23.262+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.009381,23.54502,0101000020E61000007AAA436E868B3740151A886533014E40,,,,,,,,,,,
18623406,2025-11-10 05:41:24.784+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",60.009339,23.545058,0101000020E6100000556CCCEB888B3740E6C9350532014E40,,,,,,,,,,,
18623407,2025-11-10 05:41:26.314+02,"",Aplicom A11 001,"",80E4DA7EC61B,-64,"",60.009264,23.545142,0101000020E610000010AD156D8E8B3740DC8310902F014E40,,,,,,,,,,,
18623408,2025-11-10 05:41:27.835+02,"",Aplicom A11 001,"",80E4DA7EC61B,-70,"",60.009235,23.545199,0101000020E6100000D9CF6229928B3740417DCB9C2E014E40,,,,,,,,,,,
18623409,2025-11-10 05:41:29.666+02,"",Aplicom A11 001,"",80E4DA7EC61B,-52,"",60.009216,23.545273,0101000020E61000004E64E602978B3740CB4C69FD2D014E40,,,,,,,,,,,
18623410,2025-11-10 05:41:31.187+02,"",Aplicom A11 001,"",80E4DA7EC61B,-72,"",60.009226,23.545497,0101000020E6100000ED10FFB0A58B3740EE224C512E014E40,,,,,,,,,,,
18623411,2025-11-10 05:41:32.793+02,"",Aplicom A11 001,"",80E4DA7EC61B,-79,"",60.009274,23.545642,0101000020E6100000F452B131AF8B3740FF59F3E32F014E40,,,,,,,,,,,
18623412,2025-11-10 05:41:34.315+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.009363,23.545844,0101000020E6100000C3B7B06EBC8B37406F6589CE32014E40,,,,,,,,,,,
18623413,2025-11-10 05:41:35.844+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.009432,23.546008,0101000020E6100000B85A272EC78B374097C4591135014E40,,,,,,,,,,,
18623414,2025-11-10 05:41:37.373+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",60.009505,23.546194,0101000020E61000007C45B75ED38B37400113B87537014E40,,,,,,,,,,,
18623415,2025-11-10 05:41:39.502+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",60.009614,23.546469,0101000020E61000001F477364E58B3740B8CA13083B014E40,,,,,,,,,,,
18623416,2025-11-10 05:41:41.908+02,"",Aplicom A11 001,"",80E4DA7EC61B,-69,"",60.009702,23.546683,0101000020E61000007847C66AF38B3740575A46EA3D014E40,,,,,,,,,,,
18623417,2025-11-10 05:41:44.121+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.009896,23.547142,0101000020E61000009E44847F118C37403C2EAA4544014E40,,,,,,,,,,,
18623418,2025-11-10 05:41:45.645+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.010003,23.547392,0101000020E61000008F17D2E1218C374052EE3EC747014E40,,,,,,,,,,,
18623419,2025-11-10 05:41:47.17+02,"",Aplicom A11 001,"",80E4DA7EC61B,-66,"",60.010117,23.547651,0101000020E6100000279F1EDB328C37401B118C834B014E40,,,,,,,,,,,
18623420,2025-11-10 05:41:48.707+02,"",Aplicom A11 001,"",80E4DA7EC61B,-59,"",60.010235,23.547916,0101000020E610000084F41439448C3740252367614F014E40,,,,,,,,,,,
18623421,2025-11-10 05:41:50.24+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.010356,23.548191,0101000020E610000027F6D03E568C3740A0A86C5853014E40,,,,,,,,,,,
18623422,2025-11-10 05:41:51.767+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",60.010482,23.548477,0101000020E6100000B29B19FD688C37402D99637957014E40,,,,,,,,,,,
18628868,2025-11-10 09:54:27.85+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",59.819316,22.95807,0101000020E61000005A47551344F53640768BC058DFE84D40,,,,,,,,,,,
18628869,2025-11-10 09:54:29.728+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",59.819317,22.958068,0101000020E61000001958C7F143F5364046072461DFE84D40,,,,,,,,,,,
18628870,2025-11-10 09:54:32.277+02,"",Aplicom A11 001,"",80E4DA7EC61B,-53,"",59.819318,22.958064,0101000020E61000009679ABAE43F5364017838769DFE84D40,,,,,,,,,,,
18628871,2025-11-10 09:54:34.864+02,"",Aplicom A11 001,"",80E4DA7EC61B,-63,"",59.819318,22.958062,0101000020E6100000558A1D8D43F5364017838769DFE84D40,,,,,,,,,,,
18628872,2025-11-10 09:54:36.741+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",59.819318,22.958062,0101000020E6100000558A1D8D43F5364017838769DFE84D40,,,,,,,,,,,
18628873,2025-11-10 09:54:38.596+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",59.819318,22.958062,0101000020E6100000558A1D8D43F5364017838769DFE84D40,,,,,,,,,,,
18628874,2025-11-10 09:54:40.734+02,"",Aplicom A11 001,"",80E4DA7EC61B,-61,"",59.819319,22.958062,0101000020E6100000558A1D8D43F53640E7FEEA71DFE84D40,,,,,,,,,,,
18628875,2025-11-10 09:54:42.606+02,"",Aplicom A11 001,"",80E4DA7EC61B,-57,"",59.819319,22.958061,0101000020E6100000B492567C43F53640E7FEEA71DFE84D40,,,,,,,,,,,
18628876,2025-11-10 09:54:44.476+02,"",Aplicom A11 001,"",80E4DA7EC61B,-56,"",59.819319,22.958061,0101000020E6100000B492567C43F53640E7FEEA71DFE84D40,,,,,,,,,,,
18628877,2025-11-10 09:54:46.348+02,"",Aplicom A11 001,"",80E4DA7EC61B,-62,"",59.819319,22.958061,0101000020E6100000B492567C43F53640E7FEEA71DFE84D40,,,,,,,,,,,
18628878,2025-11-10 09:54:48.701+02,"",Aplicom A11 001,"",80E4DA7EC61B,-60,"",59.819319,22.958062,0101000020E6100000558A1D8D43F53640E7FEEA71DFE84D40,,,,,,,,,,,
18628879,2025-11-10 09:54:50.575+02,"",Aplicom A11 001,"",80E4DA7EC61B,-53,"",59.819318,22.958062,0101000020E6100000558A1D8D43F5364017838769DFE84D40,,,,,,,,,,,
