id,ts,ruuvi,aplicom,companyid,address,rssi,advdata,lat,lon,geom,temperature,accx,accy,accz,battvoltage,txpower,movcounter,measseqnum,calibrated_accx,calibrated_accy,calibrated_accz
20044349,2026-01-09 00:12:41.282+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f372ffffffff0224fd48001860569ddbb2e78e9c0b06e0,60.38144,23.432353,0101000020E6100000D653ABAFAE6E374070B1A206D3304E40,311.61,548,-696,24,2.37,4,157,56242,2.366610872739024,-48.29009698926174,130.75175285319756
20044350,2026-01-09 00:13:23.414+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f373ffffffff0268fd9c00005cb6f2dbc3e78e9c0b06e0,60.379203,23.416558,0101000020E61000001DE38A8BA36A3740C5C551B989304E40,311.615,616,-612,0,2.341,4,242,56259,-34.457825573496315,54.3863574463918,149.65959738768436
20044351,2026-01-09 00:13:29.325+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f375ffffffff0278fe0800485cb6f8dbc4e78e9c0b06e0,60.378772,23.414818,0101000020E6100000C9CA2F83316A3740FC51D4997B304E40,311.625,632,-504,72,2.341,4,248,56260,28.478611690125874,146.51598884506396,217.88815360065826
20044352,2026-01-09 00:13:32.392+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f370ffffffff0308fcc800005cb603dbc6e78e9c0b06e0,60.378425,23.413428,0101000020E61000002D40DB6AD6693740917EFB3A70304E40,311.6,776,-824,0,2.341,4,3,56262,-40.17824940442819,33.609812062523815,-115.06594333913426
20044353,2026-01-09 00:13:34.23+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f466ffffffff0388feb4ffa04f1673daf1e198dbe2771e,60.378382,23.413253,0101000020E610000051F9D7F2CA69374092B245D26E304E40,312.83,904,-332,-96,2.232,4,115,56049,-80.13218974515182,68.62659405573348,91.88759888059974
20044354,2026-01-09 00:13:43.829+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f466ffffffff0378fea4ffa44f168bdaf5e198dbe2771e,60.377476,23.40961,0101000020E6100000541D7233DC6837403083312251304E40,312.83,888,-348,-92,2.232,4,139,56053,-82.08765351318024,47.39228523289471,100.44798965837617
20044355,2026-01-09 00:13:56.136+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f372ffffffff0314fcfc0038619632dbcfe78e9c0b06e0,60.376396,23.405259,0101000020E6100000E068C70DBF673740302C7FBE2D304E40,311.61,788,-772,56,2.38,4,50,56271,10.772613168744918,83.87842769873522,-85.7218487872749
20044356,2026-01-09 00:15:15.437+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f373ffffffff028cfd10fff85d36c8dbeee78e9c0b06e0,60.372423,23.375614,0101000020E610000074EB353D286037409CA38E8EAB2F4E40,311.615,652,-752,-8,2.345,4,200,56302,-38.055207460669095,-12.048040907653114,21.07682420677213
20044357,2026-01-09 00:15:24.594+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f370ffffffff02a8fcf400285d36dfdbf2e78e9c0b06e0,60.372459,23.372098,0101000020E610000032E884D0415F3740E90C8CBCAC2F4E40,311.6,680,-780,40,2.345,4,223,56306,7.973436423993576,-3.571711792667153,-19.929465394621275
20044360,2026-01-09 00:15:30.308+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f372ffffffff0224fe04ffc05d36e2dbf3e78e9c0b06e0,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,311.61,548,-508,-64,2.345,4,226,56307,-96.3181639648935,64.1982779825295,274.611687204119
20044362,2026-01-09 00:15:33.354+02,"",Aplicom A11 001,0499,E198DBE2771E,-87,0201061bff990405f45fffffffff03bcfe64ffb051d67ddb20e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.795,956,-412,-80,2.254,4,125,56096,-79.60838374397197,12.654523295816688,12.977188147161087
20044363,2026-01-09 00:15:36.403+02,"",Aplicom A11 001,0499,E198DBE2771E,-93,0201061bff990405f461ffffffff0404fea4000451d682db21e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.805,1028,-348,4,2.254,4,130,56097,25.16163135078478,72.88059889184986,-28.64088191075166
20044364,2026-01-09 00:15:37.924+02,"",Aplicom A11 001,0499,E198DBE2771E,-86,0201061bff990405f461ffffffff03ccfea8ffcc51d685db22e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.805,972,-344,-52,2.254,4,133,56098,-33.628935467756264,71.10216172823772,24.5428224958589
20044365,2026-01-09 00:15:39.454+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f461ffffffff03ccfea8ffcc51d685db22e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.805,972,-344,-52,2.254,4,133,56098,-33.628935467756264,71.10216172823772,24.5428224958589
20044366,2026-01-09 00:15:40.992+02,"",Aplicom A11 001,0499,E198DBE2771E,-90,0201061bff990405f461ffffffff03ccfe78ffb851d688db23e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.805,972,-392,-72,2.254,4,136,56099,-65.10086592038846,34.11053613417448,5.964953148344193
20044367,2026-01-09 00:15:40.994+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f372ffffffff01b4fe14001c5d36f7dbf8e78e9c0b06e0,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,311.61,436,-492,28,2.345,4,247,56312,6.950619222283574,3.351999095871156,357.66160451104236
20044368,2026-01-09 00:15:43.332+02,"",Aplicom A11 001,0499,E198DBE2771E,-88,0201061bff990405f461ffffffff03ccfe78ffb851d688db23e198dbe2771e,60.372473,23.371174,0101000020E610000021205F42055F37404ED2FC31AD2F4E40,312.805,972,-392,-72,2.254,4,136,56099,-65.10086592038846,34.11053613417448,5.964953148344193
20044371,2026-01-09 00:16:00.496+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f36dffffffff02e4fd04002c60b623dc01e78e9c0b06e0,60.373568,23.357362,0101000020E610000049D576137C5B3740836A8313D12F4E40,311.585,740,-764,44,2.373,4,35,56321,3.978389088714856,51.99223209517942,-47.65468381426808
20044372,2026-01-09 00:16:05.441+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f372ffffffff0278fd58003c60b62adc02e78e9c0b06e0,60.373771,23.355247,0101000020E61000008A00A777F15A3740BB9866BAD72F4E40,311.61,632,-680,60,2.373,4,42,56322,27.299685223102237,29.16628465189264,86.17764886333464
20044373,2026-01-09 00:16:20.64+02,"",Aplicom A11 001,0499,E198DBE2771E,-87,0201061bff990405f45effffffff044cfe94ffa048f6dbdb33e198dbe2771e,60.374345,23.349486,0101000020E6100000EC681CEA77593740E7357689EA2F4E40,312.79,1100,-364,-96,2.183,4,219,56115,-67.29852966567623,113.16819147719005,-101.22206754785589
20044374,2026-01-09 00:16:22.167+02,"",Aplicom A11 001,0499,E198DBE2771E,-87,0201061bff990405f45fffffffff03fcfec0ffbc48f6e3db34e198dbe2771e,60.374402,23.348913,0101000020E61000003526C45C525937404CC79C67EC2F4E40,312.795,1020,-320,-68,2.183,4,227,56116,-37.733055282856654,114.6480893961176,-10.427284511227526
20044375,2026-01-09 00:16:34.023+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f36dffffffff02b0fcb0ff9860b664dc0de78e9c0b06e0,60.374869,23.344512,0101000020E61000005E143DF03158374061A417B5FB2F4E40,311.585,688,-848,-104,2.373,4,100,56333,-131.56888274220876,-60.754848976962776,-71.71778438143292
20044376,2026-01-09 00:16:35.55+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f372ffffffff02dcfc90ff8460b669dc0ee78e9c0b06e0,60.37493,23.343939,0101000020E6100000A6D1E4620C5837400725CCB4FD2F4E40,311.61,732,-880,-124,2.373,4,105,56334,-154.57006390729936,-51.713006787770304,-124.15051037232911
20044378,2026-01-09 00:16:50.733+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f370ffffffff026cfd9cffec5d3686dc14e78e9c0b06e0,60.375585,23.338196,0101000020E610000055A357039456374020EF552B13304E40,311.6,620,-612,-20,2.345,4,134,56340,-54.75016390371107,54.803054881355685,147.64779015541978
20044379,2026-01-09 00:16:59.029+02,"",Aplicom A11 001,0499,E198DBE2771E,-91,0201061bff990405f45effffffff0404fec800103f5637db42e198dbe2771e,60.37602,23.33543,0101000020E6100000E71890BDDE5537402A52616C21304E40,312.79,1028,-312,16,2.106,4,55,56130,45.8828521366937,101.45491108919981,-14.707479900115686
20044380,2026-01-09 00:17:44.45+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff990405f370ffffffff02b4fd5c00045d36f4dc29e78e9c0b06e0,60.380053,23.31907,0101000020E61000007D224F92AE51374093DFA293A5304E40,311.6,692,-676,4,2.345,4,244,56361,-35.4444520358681,69.17865971530381,51.33251891075167
20044381,2026-01-09 00:18:06.947+02,"",Aplicom A11 001,0499,E198DBE2771E,-90,0201061bff990405f459ffffffff02a0ff58003c4976c5db5ce198dbe2771e,60.382793,23.312501,0101000020E6100000A1F7C61000503740A1116C5CFF304E40,312.765,672,-168,60,2.187,4,197,56156,86.7761076563618,84.45993764918128,369.28068727535367
20044382,2026-01-09 00:18:13.396+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-92,0201061bff990405f372ffffffff0238fdccffa861361edc34e78e9c0b06e0,60.383666,23.31069,0101000020E6100000BA313D61894F3740274BADF71B314E40,311.61,568,-564,-88,2.377,4,30,56372,-119.02881477678761,39.12647546192256,220.13571949295397
20045023,2026-01-09 00:21:09.421+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f36fffffffff01c4fd4400005d3688dc78e78e9c0b06e0,60.398116,23.249401,0101000020E6100000F69672BED83F3740D6011077F5324E40,311.595,452,-700,0,2.345,4,136,56440,-10.003992642423114,-125.22370829179766,191.87611477723704
20045024,2026-01-09 00:25:31.945+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f367ffffffff0228fdb0ffc05d9673dcdfe78e9c0b06e0,60.418687,23.156611,0101000020E6100000A13193A81728374053211E8997354E40,311.555,552,-592,-64,2.348,4,115,56543,-91.66895588299316,11.88946327243756,208.9293245194799
20045026,2026-01-09 00:25:37.2+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f365ffffffff02c0fd0000145d967cdce1e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.545,704,-768,20,2.348,4,124,56545,-15.378305826516307,19.58326615300521,-26.137776775437715
20045027,2026-01-09 00:25:38.727+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f365ffffffff02c0fd0000145d967cdce1e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.545,704,-768,20,2.348,4,124,56545,-15.378305826516307,19.58326615300521,-26.137776775437715
20045028,2026-01-09 00:25:40.942+02,"",Aplicom A11 001,0499,E198DBE2771E,-89,0201061bff990405f419ffffffff03fcfe2400284f16eadc0de198dbe2771e,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,312.445,1020,-476,40,2.232,4,234,56333,26.220430835016067,-53.47222355519658,-70.80535989065038
20045030,2026-01-09 00:25:42.47+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f367ffffffff025cfca4ffa05d9684dce3e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.555,604,-860,-96,2.348,4,132,56547,-113.12700843375592,-129.96543963643302,-25.524804259357325
20045031,2026-01-09 00:25:43.994+02,"",Aplicom A11 001,0499,E198DBE2771E,-91,0201061bff990405f418ffffffff0368fe5800384f16f1dc0ee198dbe2771e,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,312.44,872,-424,56,2.232,4,241,56334,39.010593670508136,-66.87162801739503,85.78604375175928
20045032,2026-01-09 00:25:43.995+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f367ffffffff0240fca400585d9688dce4e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.555,576,-860,88,2.348,4,136,56548,72.5378774655429,-127.26877471858052,-12.825271105686852
20045033,2026-01-09 00:25:49.471+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f369ffffffff01d0fde000045d968ddce5e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.565,464,-544,4,2.348,4,141,56549,-16.935079371932662,-13.150940024269227,300.9066364195776
20045034,2026-01-09 00:25:51.018+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff990405f365ffffffff01f8fd9cffa860b692dce6e78e9c0b06e0,60.418797,23.155354,0101000020E6100000834D9D47C5273740DA54DD239B354E40,311.545,504,-612,-88,2.373,4,146,56550,-108.6541568022921,-39.95340781814854,226.3597481177726
20045036,2026-01-09 00:30:22.449+02,"",Aplicom A11 001,0499,E198DBE2771E,-91,0201061bff990405f400ffffffff0424feb0ffc8489694dc7be198dbe2771e,60.426882,23.045914,0101000020E6100000B56D1805C10B374023A0C211A4364E40,312.32,1060,-336,-56,2.18,4,148,56443,-26.000439248093237,112.02578178845907,-53.50244236110234
20045037,2026-01-09 00:32:42.829+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f351ffffffff01f4fdb8ffdc6196a2dd86e78e9c0b06e0,60.432403,22.992399,0101000020E6100000469561DC0DFE36409DD843FB58374E40,311.445,500,-584,-36,2.38,4,162,56710,-58.34424272926501,-17.86181751035501,248.37960696466882
20045038,2026-01-09 00:32:49.498+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-94,0201061bff990405f351ffffffff03a0fc4cff986196aedd89e78e9c0b06e0,60.432898,22.989872,0101000020E6100000E2395B4068FD36407D40A03369374E40,311.445,928,-948,-104,2.38,4,174,56713,-153.4240251179948,51.53763198736168,-305.1974440321419
20045039,2026-01-09 00:36:22.329+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f348ffffffff0288fcf8ffd8605637dddce78e9c0b06e0,60.431144,22.908865,0101000020E6100000A27A6B60ABE83640EEEE01BA2F374E40,311.4,648,-776,-40,2.37,4,55,56796,-67.85061270578977,-34.89239432201634,6.711263188882754
20045040,2026-01-09 00:41:15.881+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f33dffffffff02ecfcc0000c5d3659de4ee78e9c0b06e0,60.424138,22.795859,0101000020E61000002E3A596ABDCB3640D47E6B274A364E40,311.345,748,-832,12,2.345,4,89,56910,-24.53497621764403,9.098123542954696,-102.96366545754267
20045041,2026-01-09 00:43:18.04+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f33dffffffff02f0fc64ffb85cb63cde7de78e9c0b06e0,60.425289,22.748104,0101000020E6100000BD0166BE83BF36409D2CB5DE6F364E40,311.345,752,-924,-72,2.341,4,60,56957,-102.67034567266707,-59.19195067936013,-172.00951835862384
20045042,2026-01-09 00:43:27.409+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f33dffffffff025cfda000085cb653de81e78e9c0b06e0,60.425927,22.744853,0101000020E6100000D653ABAFAEBE3640E0BDA3C684364E40,311.345,604,-608,8,2.341,4,83,56961,-25.373536661044728,49.13431729569516,160.33160606508807
20045043,2026-01-09 00:43:32.915+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f33effffffff028cfc80ff9c5cb65bde83e78e9c0b06e0,60.426315,22.742865,0101000020E6100000D15790662CBE3640AA656B7D91364E40,311.35,652,-896,-100,2.341,4,91,56963,-120.48908097370344,-118.54624197105308,-84.1029726550621
20045044,2026-01-09 00:43:37.496+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f33dffffffff021cfd5c00345cb663de85e78e9c0b06e0,60.42664,22.741036,0101000020E61000009E280989B4BD36402D95B7239C364E40,311.345,540,-676,52,2.341,4,99,56965,29.837483546144412,-37.493239117201135,150.16254919575044
20045045,2026-01-09 00:43:46.922+02,"",Aplicom A11 001,0499,E198DBE2771E,-91,0201061bff990405f3fdffffffff03d0febc00304eb6e3ddb3e198dbe2771e,60.427115,22.737694,0101000020E610000097749483D9BC3640C6504EB4AB364E40,312.305,976,-324,48,2.229,4,227,56755,67.99632464278997,62.62374529751342,28.595347917253093
20045046,2026-01-09 00:43:46.923+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f33bffffffff01c4fdac00005cb678de89e78e9c0b06e0,60.427115,22.737694,0101000020E610000097749483D9BC3640C6504EB4AB364E40,311.335,452,-596,0,2.341,4,120,56969,-16.33678479589274,-56.78536379559051,269.927948491503
20045047,2026-01-09 00:44:54.487+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f3f8ffffffff03c0fecc00a0451695ddcee198dbe2771e,60.426544,22.71157,0101000020E610000091D0967329B636400B2769FE98364E40,312.28,960,-308,160,2.152,4,149,56782,177.9882015334631,39.84069659161696,49.54098492670596
20045048,2026-01-09 00:45:26.545+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f33bffffffff0224fd8cfff85d363bdeafe78e9c0b06e0,60.424312,22.699906,0101000020E61000003046240A2DB3364072A609DB4F364E40,311.335,548,-628,-8,2.345,4,59,57007,-33.496619165583745,-7.624528273981762,182.7915477440422
20045049,2026-01-09 00:45:35.955+02,"",Aplicom A11 001,0499,E198DBE2771E,-89,0201061bff990405f3f5ffffffff030cfe60ff744f96f4dddee198dbe2771e,60.423908,22.69648,0101000020E61000006E5166834CB23640A2410A9E42364E40,312.265,780,-416,-140,2.236,4,244,56798,-157.14375187356018,-39.73371404891696,173.7121851979624
20045050,2026-01-09 00:45:59.98+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f33effffffff0250fdd00038619685debde78e9c0b06e0,60.423504,22.687128,0101000020E6100000782AE09EE7AF3640D3DC0A6135364E40,311.35,592,-560,56,2.38,4,133,57021,20.684691839718205,77.94018586638619,202.7681648706697
20045051,2026-01-09 00:46:22.759+02,"",Aplicom A11 001,0499,E198DBE2771E,-88,0201061bff990405f3f7ffffffff03ccfe94ffdc48165dddf0e198dbe2771e,60.42405,22.678154,0101000020E6100000CEA623809BAD364035EF384547364E40,312.275,972,-364,-36,2.176,4,93,56816,-23.360120388546278,48.951952271646974,16.802043601061314
20045052,2026-01-09 00:46:24.286+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f3f7ffffffff0424fe9c0044481662ddf1e198dbe2771e,60.424119,22.677582,0101000020E6100000B85B920376AD36405D4E098849364E40,312.275,1060,-356,68,2.176,4,98,56817,88.04654975946445,59.97422426697977,-61.24322125590015
20045053,2026-01-09 00:46:30.41+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f338ffffffff02a0fd0800386196bcdec8e78e9c0b06e0,60.424437,22.675295,0101000020E6100000FE261422E0AC36402E1B9DF353364E40,311.32,672,-760,56,2.38,4,188,57032,23.548349755272895,5.694178725957284,-0.14145519601856904
20045054,2026-01-09 00:46:42.66+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-87,0201061bff990405f33bffffffff0348fc4400746196d8decde78e9c0b06e0,60.42527,22.670658,0101000020E6100000FFCC203EB0AB364026FC523F6F364E40,311.335,840,-956,116,2.38,4,216,57037,75.40196806571049,9.038065566991264,-260.02608477020067
20045055,2026-01-09 00:47:25.479+02,"",Aplicom A11 001,0499,E198DBE2771E,-92,0201061bff990405f3f8ffffffff0364fe40fefc4f96f1de08e198dbe2771e,60.429997,22.656938,0101000020E6100000E97FB9162DA83640663046240A374E40,312.28,868,-448,-260,2.236,4,241,56840,-271.1921601380277,-2.1345914796225287,80.18536255140555
20045056,2026-01-09 00:47:59.971+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-90,0201061bff990405f33dffffffff02c4fd38ffc060b657deebe78e9c0b06e0,60.434386,22.64715,0101000020E61000003D9B559FABA536408EEBDFF599374E40,311.345,708,-712,-64,2.373,4,87,57067,-102.52572565378458,48.68622063683129,15.89013368608994
20045057,2026-01-09 00:48:11.137+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-93,0201061bff990405f33bffffffff020cfe14ffb460b672def0e78e9c0b06e0,60.435332,22.643543,0101000020E6100000DA91EA3BBFA436407E737FF5B8374E40,311.335,524,-492,-76,2.373,4,114,57072,-106.39396246291038,55.38642856128816,302.83985743183166
20045058,2026-01-09 00:50:58.47+02,"",Aplicom A11 001,0499,E198DBE2771E,-88,0201061bff990405f3eaffffffff03a4feacffe04816e5de5ce198dbe2771e,60.443409,22.580811,0101000020E610000035289A07B094364044E048A0C1384E40,312.21,932,-340,-32,2.176,4,229,56924,-17.675900455040082,54.232582581816715,62.97351300885509
20045060,2026-01-09 00:52:37.476+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f33affffffff02acfd64ffe8613672df57e78e9c0b06e0,60.445307,22.542552,0101000020E6100000206118B0E48A364006D7DCD1FF384E40,311.33,684,-668,-24,2.377,4,114,57175,-62.757349505445625,64.93427121407424,63.49766576835168
20045061,2026-01-09 00:53:30.091+02,"",Aplicom A11 001,0499,E198DBE2771E,-90,0201061bff990405f3ecffffffff03b8fe64ffa04b3645de96e198dbe2771e,60.447169,22.52246,0101000020E6100000D97745F0BF8536407C6473D53C394E40,312.22,952,-412,-96,2.201,4,69,56982,-95.41155714822105,15.596715789716459,16.665441620564934
20045062,2026-01-09 00:53:39.665+02,"",Aplicom A11 001,0499,E198DBE2771E,-93,0201061bff990405f3eaffffffff03d4fe34ffcc4b3660de9ae198dbe2771e,60.447103,22.518724,0101000020E61000007AA69718CB843640C478CDAB3A394E40,312.21,980,-460,-52,2.201,4,96,56986,-62.38490662815306,-28.700769232805836,-27.730202040775566
20045543,2026-01-09 01:12:01.115+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-88,0201061bff990405f33affffffff0288fc7000345cb67ae11de78e9c0b06e0,60.485276,22.168116,0101000020E610000031EF71A6092B364050C422861D3E4E40,311.33,648,-912,52,2.341,4,122,57629,31.633085835816637,-112.65127459455857,-98.24849225692242
20045544,2026-01-09 01:12:03.934+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f33affffffff0288fc7000345cb67ae11de78e9c0b06e0,60.485143,22.167957,0101000020E61000006022DE3AFF2A36401171732A193E4E40,311.33,648,-912,52,2.341,4,122,57629,31.633085835816637,-112.65127459455857,-98.24849225692242
20045545,2026-01-09 01:12:05.806+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-89,0201061bff990405f33bffffffff0380fbf0ff845cb67fe11ee78e9c0b06e0,60.484845,22.167608,0101000020E6100000488C9E5BE82A36408750A5660F3E4E40,311.335,896,-1040,-124,2.341,4,127,57630,-163.9226232416373,-35.30207023284394,-352.4906312343621
20045546,2026-01-09 01:12:13.842+02,"",Aplicom A11 001,0499,E78E9C0B06E0,-86,0201061bff990405f338ffffffff01e8fe5c000860b688e121e78e9c0b06e0,60.483973,22.16657,0101000020E6100000A67EDE54A42A3640D192C7D3F23D4E40,311.32,488,-420,8,2.373,4,136,57633,-23.314832949619205,86.76880516265238,377.9997182497174
